1530,2,1.3,200,200,1.21765212168227
1530,2,1.3,200,280,1.23688969082573
1530,2,1.3,200,360,1.25798442353788
1530,2,1.3,200,440,1.28025193642687
1530,2,1.3,200,520,1.30275720482564
1530,2,1.3,200,600,1.32453738360741
1530,2,1.3,200,680,1.34483596416192
1530,2,1.3,280,200,1.23006576519203
1530,2,1.3,280,280,1.25579623549646
1530,2,1.3,280,360,1.28572403492419
1530,2,1.3,280,440,1.31862789201669
1530,2,1.3,280,520,1.35233379865767
1530,2,1.3,280,600,1.3845528896816
1530,2,1.3,280,680,1.41371526743784
1530,2,1.3,360,200,1.24133251405743
1530,2,1.3,360,280,1.27330267425113
1530,2,1.3,360,360,1.31194946505172
1530,2,1.3,360,440,1.3551810318778
1530,2,1.3,360,520,1.39904352490115
1530,2,1.3,360,600,1.43979196722924
1530,2,1.3,360,680,1.47540619601658
1530,2,1.3,440,200,1.25151523411576
1530,2,1.3,440,280,1.28923896832972
1530,2,1.3,440,360,1.33587164997394
1530,2,1.3,440,440,1.38809190064275
1530,2,1.3,440,520,1.44000572939886
1530,2,1.3,440,600,1.4868046395186
1530,2,1.3,440,680,1.52653356849168
1530,2,1.4,200,200,1.32314029698613
1530,2,1.4,200,280,1.33949823409248
1530,2,1.4,200,360,1.35681867685564
1530,2,1.4,200,440,1.37453692515746
1530,2,1.4,200,520,1.3920269467896
1530,2,1.4,200,600,1.40872420261054
1530,2,1.4,200,680,1.4242206298486
1530,2,1.4,280,200,1.33455065445062
1530,2,1.4,280,280,1.35639106331389
1530,2,1.4,280,360,1.38071065545969
1530,2,1.4,280,440,1.40645614260587
1530,2,1.4,280,520,1.43221082400601
1530,2,1.4,280,600,1.45665225389774
1530,2,1.4,280,680,1.47890123104649
1530,2,1.4,360,200,1.34494853569717
1530,2,1.4,360,280,1.37206763863579
1530,2,1.4,360,360,1.40327314048071
1530,2,1.4,360,440,1.43682522219292
1530,2,1.4,360,520,1.47023587461237
1530,2,1.4,360,600,1.50133465671974
1530,2,1.4,360,680,1.52891444945676
1530,2,1.4,440,200,1.35437218288065
1530,2,1.4,440,280,1.38636482251165
1530,2,1.4,440,360,1.42387948017661
1530,2,1.4,440,440,1.46430437515346
1530,2,1.4,440,520,1.50400321757809
1530,2,1.4,440,600,1.54013467196966
1530,2,1.4,440,680,1.57142880700585
1530,2,1.5,200,200,1.42688901627361
1530,2,1.5,200,280,1.44035801296285
1530,2,1.5,200,360,1.45413645398041
1530,2,1.5,200,440,1.46783343048644
1530,2,1.5,200,520,1.48108137825592
1530,2,1.5,200,600,1.49358549637777
1530,2,1.5,200,680,1.50515110050214
1530,2,1.5,280,200,1.43704623207922
1530,2,1.5,280,280,1.45486702387737
1530,2,1.5,280,360,1.47388274159566
1530,2,1.5,280,440,1.49334341859787
1530,2,1.5,280,520,1.51242247104219
1530,2,1.5,280,600,1.53041953618849
1530,2,1.5,280,680,1.54688270275228
1530,2,1.5,360,200,1.44632551967539
1530,2,1.5,360,280,1.46834227207068
1530,2,1.5,360,360,1.49250718359848
1530,2,1.5,360,440,1.51760850038231
1530,2,1.5,360,520,1.54222127039629
1530,2,1.5,360,600,1.56517595790476
1530,2,1.5,360,680,1.58580178282246
1530,2,1.5,440,200,1.45475376793297
1530,2,1.5,440,280,1.48065714793075
1530,2,1.5,440,360,1.509567881333
1530,2,1.5,440,440,1.53972548856077
1530,2,1.5,440,520,1.56906300330701
1530,2,1.5,440,600,1.59600421305312
