1500,0,1.37,2.3,1.6,380,160,1.52388818764127
1500,0,1.37,2.5,1.3,480,540,1.88687595521756
1500,0,1.37,2.5,1.4,360,500,1.67869337052897
1500,0,1.37,2.9,1.9,300,660,2.09924651002996
1500,0,1.37,2.9,2,280,160,1.91844506044583
1500,0,1.37,3.1,2.3,320,500,2.41400485662395
1500,0,1.37,3.4,2.7,500,540,3.01773597475889
1500,0,1.37,3.5,2.1,280,220,2.1989987281344
1500,0,1.37,3.5,2.5,420,520,2.98200985030793
1500,0,1.37,3.5,2.7,460,140,2.68978744515688
1500,0,1.37,3.7,2.1,460,680,3.26041719105572
1500,0,1.37,3.7,2.4,320,320,2.77569639664921
1500,0,1.37,3.7,3,400,440,3.20959465810885
1500,0,1.37,3.8,1.8,200,460,2.06330806606105
1500,0,1.37,3.9,2.2,300,200,2.41281791503405
1500,0,1.37,3.9,2.8,360,160,2.84357933474707
1500,0,1.37,3.9,3.2,180,700,3.15865992523598
1500,0,1.426,2.5,1.4,420,600,1.85340449430022
1500,0,1.426,2.6,1.6,160,640,1.54949042733685
1500,0,1.426,2.8,1.4,220,220,1.39789371217118
1500,0,1.426,2.9,2.2,180,420,2.10984250025151
1500,0,1.426,3,1.3,320,620,2.03504613258624
1500,0,1.426,3.1,1.3,440,500,2.43231212943701
1500,0,1.426,3.3,1.3,380,620,2.58053011010559
1500,0,1.426,3.4,1.7,420,740,2.86485895442588
1500,0,1.426,3.5,2.2,400,200,2.34166294976369
1500,0,1.426,3.6,1.7,260,540,2.38642985519581
1500,0,1.426,3.6,2.1,360,140,2.0931186134707
1500,0,1.426,3.6,2.8,480,240,2.94433342812326
1500,0,1.426,3.7,2.5,140,460,2.42675972780354
1500,0,1.426,3.8,2.2,380,580,3.20076534946571
1500,0,1.426,4,2.5,400,440,3.40278685646436
1500,0,1.426,4,2.6,480,720,3.63830226297082
1500,0,1.444,3,1.3,140,420,1.36041156446183
1500,0,1.444,3.1,1.6,300,500,2.07059756139368
1500,0,1.444,3.3,2.5,180,180,2.40033669237816
1500,0,1.444,3.4,1.3,180,740,1.82417795532666
1500,0,1.444,3.4,1.9,240,360,2.06601573306703
1500,0,1.444,3.6,2.6,260,420,2.71161823328625
1500,0,1.444,3.7,1.7,440,300,2.68346651270742
1500,0,1.444,3.8,1.6,380,160,1.67512982119335
1500,0,1.444,3.8,2.2,240,500,2.61798004801534
1500,0,1.444,3.9,1.6,200,200,1.66233738162395
1500,0,1.444,3.9,2.8,240,160,2.7494483824868
1500,0,1.444,4,2.7,480,700,3.63967557699564
1500,0,1.747,2.5,1.7,500,320,1.84372404238185
1500,0,1.747,2.7,1.6,420,200,1.68121396996013
1500,0,1.747,2.7,2,300,740,2.11060515205425
1500,0,1.747,3.1,1.7,480,320,2.2220638603468
1500,0,1.747,3.3,1.8,440,760,2.825264476243
1500,0,1.747,3.4,1.4,480,200,1.69318563019716
1500,0,1.747,3.4,1.8,200,700,2.08222300620117
1500,0,1.747,3.4,2.3,320,620,2.71755411533549
1500,0,1.747,3.4,2.6,500,560,3.01702880426133
1500,0,1.747,3.6,2.2,440,180,2.35041340477127
1500,0,1.747,3.6,2.3,500,300,2.84927370045508
1500,0,1.747,3.7,1.4,240,320,2.08787518431883
1500,0,1.747,3.8,3.1,140,340,3.01797388213015
1500,0,1.747,3.9,1.6,460,180,1.92310218971248
1500,0,1.747,4,1.9,240,320,2.53965971456303
1500,0,1.747,4,3.2,360,480,3.48616039322622
1500,0,1.81,2.6,1.5,500,520,2.07941456160939
1500,0,1.81,2.7,1.6,160,680,1.75940613405276
1500,0,1.81,2.8,1.9,460,340,2.13065723228418
1500,0,1.81,3.1,2.3,220,200,2.22473276837839
1500,0,1.81,3.2,2.1,500,580,2.77121216134449
1500,0,1.81,3.5,1.8,300,400,2.49071201281447
1500,0,1.81,3.8,1.6,300,180,1.80217309648615
1500,0,1.81,3.9,1.8,500,200,2.31129398912088
1500,0,1.81,4,1.7,220,180,1.85028070750246
1500,0,1.81,4,2,140,720,2.4157633087343
1500,0,1.81,4,2.7,360,300,3.21518198995387
1500,0,1.81,4,2.8,180,520,2.85424904489181
1500,0,1.81,4,3.2,400,320,3.44051586036953
1500,0,2.456,2.6,1.9,440,560,2.36492685841126
1500,0,2.456,3,2.3,300,480,2.49606283359426
1500,0,2.456,3.3,2.1,440,320,2.57845175913589
1500,0,2.456,3.4,1.7,420,220,2.34468290199765
1500,0,2.456,3.7,2,220,460,2.63113275503474
1500,0,2.456,3.8,1.8,360,180,2.34786390895347
1500,0,2.456,3.9,1.4,340,260,2.51383942403653
1500,0,2.456,3.9,1.7,360,720,3.33880196898289
1500,0,2.456,4,2.9,320,580,3.42675986035449
1500,0,3,3.1,2.3,360,200,2.89179777105357
1500,0,3,3.1,2.3,360,500,2.9102825490405
1500,0,3,3.2,1.7,380,640,2.92444572436887
1500,0,3,3.2,2.3,360,460,2.91613114281071
1500,0,3,3.3,1.9,260,240,2.88907912427422
1500,0,3,3.5,2.4,440,360,2.9726441718352
1500,0,3,3.7,2.5,480,720,3.38854645121236
1500,0,3,3.7,2.9,140,380,2.97691121975729
1500,0,3,3.8,2.8,360,580,3.35751359071882
1500,0,3,3.9,3.1,280,680,3.4034313046499
1500,0,3.5,3.7,1.3,320,740,3.43250733021875
1500,0,3.5,3.7,1.7,480,440,3.41634774084179
1500,0,3.5,3.7,2.4,460,660,3.45805119295497
1500,0,3.5,3.8,1.4,280,460,3.41458004701604
1500,0,3.5,3.9,1.5,200,700,3.4277903038184
1500,0,3.5,3.9,3.2,420,680,3.62784277554554
1500,5,1.37,2.5,1.6,440,320,1.71829471184258
1500,5,1.37,2.6,1.9,300,160,1.8091038274038
1500,5,1.37,2.8,1.5,160,380,1.43703163307081
1500,5,1.37,2.8,1.7,280,300,1.71997683233331
1500,5,1.37,3.1,2,200,580,1.99424982625132
1500,5,1.37,3.3,2.2,220,360,2.18482316419453
1500,5,1.37,3.4,1.4,260,680,2.14256191012532
1500,5,1.37,3.4,2.7,200,440,2.63738263541761
1500,5,1.37,3.4,2.7,320,740,2.85245636869485
1500,5,1.37,3.5,2.4,400,240,2.59890223803853
1500,5,1.37,3.5,2.8,360,300,2.86227232342063
1500,5,1.37,3.6,2.4,480,740,3.21665599254207
