1540,100,1.444,2.6,1.8,420,400,2.02548956003565
1500,100,1.81,3.1,2.4,480,640,2.77297280730381
1500,10,3,3.2,1.3,400,680,2.9291169060818
1560,20,1.81,3.1,2.1,160,580,2.23124538875533
1560,75,1.747,3.4,2.5,480,540,2.99726445359246
1520,0,1.426,4,3,340,660,3.57341768322172
1500,0,3,3.8,2.8,360,580,3.39953405604561
1580,15,2.456,3.2,2.5,160,140,2.45455180321172
1540,15,2.456,3.7,1.5,260,660,3.05074647554977
1540,20,1.426,2.3,1.3,340,620,1.67532714406109
1500,50,1.747,3.4,1.3,500,460,2.82057723675034
1580,20,1.747,4,2.5,260,300,2.93751066433427
1560,50,1.37,3.9,1.6,280,540,3.16736146558914
1520,0,1.426,3.5,1.6,240,360,2.28574933186636
1580,15,1.426,2.7,1.4,340,460,1.85169342633965
1580,0,3,3.6,1.7,220,260,2.88652681427041
1520,100,1.747,2.8,1.9,280,340,2.1190696184377
1560,10,1.426,3.3,1.6,500,480,2.71311406158518
1540,75,1.444,2.7,1.5,320,440,1.94119735384704
1560,100,1.81,3.3,2,440,480,2.77212144417958
1580,75,1.426,2.9,1.3,260,760,2.19498897788747
1560,10,1.444,3.5,2.4,460,640,3.1099392699181
1540,5,1.37,3.5,1.3,180,200,1.34453899600749
1600,15,1.747,3.6,1.9,320,260,2.27973714863753
1600,20,1.81,3.9,3,480,740,3.59357893793978
1520,15,2.456,3.9,2.2,140,340,2.63639068450805
1520,5,1.426,3.9,2,320,460,3.20101294075251
1600,20,2.456,3.7,1.8,280,500,2.94513489030819
1560,15,3,3.7,2.9,260,700,3.25053665874117
1560,10,1.426,4,2.5,420,300,3.16251205633199
1520,5,1.81,4,1.5,180,760,3.09336359008081
1520,50,1.747,3.5,2.7,460,340,2.96663205615518
1540,5,1.81,2.2,1.4,360,160,1.6533885309333
1600,10,1.444,3.5,2.5,440,480,2.98876020195031
1600,75,1.37,3.5,1.6,380,200,2.13669679069131
1560,0,1.444,3.6,1.8,360,500,2.94322790655688
1540,20,1.37,3.9,1.9,260,340,2.78628950142133
1520,15,3,3.7,2.8,420,740,3.39762835866668
1560,50,3,3.4,2.3,140,180,2.90704775035959
1600,0,2.456,4,2.2,480,520,3.5330689746106
1540,100,1.37,3.7,2.1,400,680,3.28052127728497
1560,50,1.426,4,2.3,160,620,2.97988822340754
1520,75,1.37,3.5,2.4,500,580,3.12701308074523
1580,5,1.444,2.6,1.6,260,660,1.89291988645216
1600,15,1.37,3.7,2.2,460,520,3.19477653445204
1520,20,1.37,2.8,1.4,360,260,1.56399030610209
1540,20,1.426,4,2.8,160,400,2.95826158058082
1500,50,2.456,2.9,1.7,480,640,2.54282674204919
1580,75,2.456,3.8,1.3,180,660,2.91621558816245
1600,10,1.444,2.7,1.9,160,140,1.77376079474454
1520,15,1.81,3.9,2.2,420,540,3.43343452233961
1520,100,3,3.3,2.1,280,360,2.93754904362454
1580,0,1.444,3.3,1.9,260,540,2.4951700499483
1580,100,1.37,3.8,1.9,260,380,2.90810247796057
1520,20,3.5,4,1.3,140,600,3.42893281805922
1580,75,2.456,3.9,3.1,460,740,3.6058098449554
1520,15,1.81,3.9,2.5,380,640,3.47430522884843
1520,100,3.5,3.9,1.4,240,460,3.45908806080653
1500,50,1.747,3.1,2.3,340,260,2.38064563733266
1500,0,1.37,2.9,1.9,300,660,2.32382888040239
1540,75,1.81,3.6,2.1,360,420,2.94144543700252
1560,15,1.426,3.7,2.3,260,680,3.05660159807548
1540,5,1.81,3.7,2.2,200,380,2.61691659988177
1500,100,1.747,4,1.3,280,140,2.69452827454778
1600,15,1.747,3.8,2.6,480,240,2.90116638207949
1520,75,2.456,3.5,2.4,480,140,2.63238708483008
1600,10,3,3.5,2.2,300,580,3.00910231234519
1500,10,3,4,3.3,340,580,3.62676013773268
1600,5,1.81,3.8,1.3,440,260,2.22027218633761
1560,100,1.426,3.3,1.5,460,480,2.71442295170336
1560,50,1.444,2.4,1.6,300,600,1.79875674200823
1580,10,1.444,3.5,2.6,380,540,3.00840951603959
1580,0,1.81,3.4,1.6,460,760,3.00682780365512
1560,15,2.456,3.7,1.6,240,280,2.42342411248832
1600,5,1.426,3.1,1.7,220,580,2.18225463081085
1540,75,1.37,3.6,1.6,280,280,2.43092934811547
1520,100,1.37,4,1.3,320,460,3.31880677902246
1540,75,1.426,3.3,1.8,460,360,2.55669723419339
1500,10,1.426,3.6,2.3,420,640,3.19659610453295
1520,0,2.456,3.8,1.8,340,540,3.22901643756908
1580,75,1.81,3.8,1.8,320,500,3.12652354691754
1540,50,1.747,4,1.9,360,280,2.91837215545292
1520,15,1.37,4,2.7,220,580,3.27251630836311
1540,15,3.5,3.7,1.3,240,240,3.40327829577911
1540,50,1.444,3.2,1.7,220,560,2.33795268394404
1600,20,1.81,3.6,1.4,220,320,2.12049359419108
1500,5,1.81,2.8,1.9,220,640,2.13817719028741
1540,20,1.747,3.6,2.3,220,640,2.86692409436685
1580,5,2.456,2.8,1.3,480,640,2.4063375490897
1500,10,1.426,3.7,1.7,300,480,2.96318374375301
1540,15,3,3.7,2.2,280,680,3.20586688646112
1600,0,1.81,3.9,2.4,480,580,3.48268283456578
1580,20,1.37,3.5,1.3,220,720,2.64519684869002
1500,75,2.456,3.7,2.8,460,660,3.39036943726172
1500,0,1.81,4,3.2,400,320,3.45359265440595
1600,15,2.456,3.9,2.6,140,400,2.7988127333258
1500,100,1.747,3.4,1.4,500,340,2.6317016285513
1500,20,2.456,3,1.7,300,540,2.4607168190444
1600,50,1.747,3.8,3.1,160,760,3.12439110332943
1540,100,1.444,3.7,1.6,340,520,3.08900454239705
1540,0,3,3.9,3,320,680,3.49688650306829
1580,100,1.747,3.2,2,380,380,2.52087397734029
1560,75,1.81,3.7,2.8,240,320,2.94447353583703
1580,50,1.426,3,2.3,480,540,2.58184163948043
1580,0,1.747,2.6,1.6,300,420,1.81316577135826
1580,100,1.426,3.3,2.4,300,520,2.71791592830347
1560,75,1.747,3,1.5,480,140,1.86825609979381
1540,20,3,3.6,2.8,140,520,2.99192351460559
1580,5,1.426,3.1,1.8,240,180,1.73255641275525
1520,20,1.444,3.4,1.5,420,600,2.90262796385818
1520,100,1.444,3.1,1.7,380,260,2.18958066733518
1540,100,1.81,3.9,2.1,220,620,3.16499597786783
1580,15,2.456,3,1.3,240,500,2.36500170329644
1500,5,1.426,2.5,1.3,460,740,2.06120372309888
1580,75,1.444,4,2,240,540,3.20714438213755
1540,15,1.747,3.3,1.6,460,160,1.73931230678975
1500,75,1.444,2.9,1.8,440,200,1.96678082821469
1540,20,2.456,3.3,1.7,480,680,2.92285575902163
1560,5,1.81,2.3,1.4,240,600,1.73319541884314
1500,100,2.456,3.7,2.8,140,220,2.92403555895442
1580,5,3,3.6,2.7,220,480,3.01990557467154
1500,50,1.426,3.9,2.3,420,640,3.50892443961737
1560,5,1.747,4,1.3,300,440,3.14614276273642
1540,15,1.747,2.2,1.4,280,700,1.71324369415993
1500,50,2.456,3.1,2.4,280,320,2.53673789387934
1600,0,3.5,3.7,2.4,180,380,3.40366924143629
1500,20,1.426,3.8,3.1,380,460,3.36531111398689
1600,15,1.444,2.2,1.5,420,660,1.71457389848568
1520,5,1.426,3.8,3.1,200,720,3.20685784446932
1560,0,1.37,3.6,1.7,140,520,2.23582660683175
1600,5,2.456,2.6,1.3,220,480,2.32688548925315
1520,5,1.81,3.6,1.8,240,280,2.22346449490259
1540,75,1.426,4,1.6,300,760,3.46354536410293
1600,15,2.456,3.9,2.7,400,280,3.08793570113098
1600,10,3,3.2,1.5,240,760,2.9107350821465
1500,10,2.456,3.9,1.3,240,620,3.19577784148984
1560,5,1.747,3.9,1.5,460,360,3.06616168096373
1600,10,1.747,3.9,1.8,500,520,3.40701016950661
1500,20,1.747,3.8,1.4,340,700,3.30875743943195
1600,20,2.456,3.2,1.4,420,620,2.70293767591969
1520,5,1.747,4,3,460,500,3.605756951178
1500,10,1.37,3.7,2.1,380,460,3.1015407412269
1580,5,2.456,3.1,1.4,220,480,2.36889189964793
1560,20,1.426,3.6,1.6,400,600,3.07964095945978
1580,0,1.426,3.7,1.3,300,680,3.05894475478025
1580,20,2.456,2.9,2.1,380,580,2.48739776192784
1560,15,1.444,3.7,2.1,500,660,3.33168491986338
1580,5,1.444,3.3,1.3,380,680,2.75784483949693
1580,75,3,3.3,2.5,280,160,2.91652542620561
1520,100,1.37,3.2,2.4,260,620,2.64163408449718
1560,75,1.444,2.6,1.8,480,180,1.82706009522235
1580,75,1.37,4,3.1,260,460,3.37117964182727
1580,100,1.747,3.7,2.7,480,340,3.13610657639884
1520,10,1.81,3.9,2,220,220,2.26042469630879
1580,20,2.456,3.7,2.2,240,380,2.78572953042023
1580,10,1.37,3.6,2.7,200,580,2.85065018422584
1520,75,1.37,3.9,1.5,180,720,2.97837264098705
1600,75,1.37,4,2.8,460,680,3.64827438935719
1600,20,1.81,3.6,2.4,380,520,3.05301139195652
1520,50,3,3.2,1.4,240,300,2.90297526030389
1500,5,1.37,4,2,300,500,3.33415927478823
1520,75,1.426,3.2,1.7,200,700,2.3865087254526
1500,75,1.747,3.1,1.7,460,320,2.307138442022
1600,10,1.747,3.1,1.6,240,720,2.34801557524782
1580,50,2.456,2.7,1.6,200,440,2.34697617484612
1520,75,3,3.6,1.4,260,760,3.11612474082971
1540,15,1.444,3.5,2.2,300,360,2.63169029526711
1600,15,1.747,3.6,1.9,160,280,2.05096527142644
1560,0,3,3.5,2.4,320,420,2.9625691312703
1520,100,1.37,3,1.7,300,600,2.3845961327443
1540,50,1.37,3.9,3.1,500,540,3.5616746161908
1560,5,1.444,3.2,1.7,240,440,2.1887509404413
1540,5,1.444,3.9,3.2,180,680,3.25736559078715
1540,20,1.444,3.9,2.6,420,260,3.02297086286077
1500,15,3.5,4,2.9,240,220,3.42349706531355
1500,75,2.456,4,1.9,160,480,3.02565621401017
1500,50,2.456,3.2,2.5,180,700,2.65116569811234
1580,5,1.747,4,2.6,180,320,2.79591437737144
1520,20,1.81,3.4,1.3,500,680,3.01503861838979
1560,0,1.81,4,3.2,480,740,3.71807709290766
1520,75,3.5,4,2.7,200,520,3.50119193260864
1520,15,3,3.5,1.4,320,220,2.89417167982549
1540,20,1.81,3.6,1.9,240,600,2.84652273366523
1560,100,1.747,2.2,1.5,400,200,1.68409760495576
1560,100,1.37,3.5,2.3,280,180,2.52837703648678
1560,0,1.444,3.4,2.5,460,380,2.83130782176841
1580,20,1.37,3.1,1.6,160,440,1.83006374927553
1500,75,1.81,3.8,2.5,360,560,3.33077702113217
1600,75,1.747,3.5,2.1,180,460,2.52639119888887
1520,15,1.81,3.8,3.1,440,280,3.24944569587341
1600,20,1.426,2.6,1.3,380,440,1.73213539707922
1500,50,1.37,3.7,1.9,240,320,2.5942245763084
1500,75,1.81,3.8,1.8,140,560,2.69309362610313
1540,100,1.426,3.9,2.4,180,280,2.86978954758277
1520,50,1.37,3.8,2.8,400,760,3.45131670079455
1540,100,1.426,2.7,1.6,440,360,1.99843043056767
1500,10,1.444,4,2.5,500,480,3.5718343032698
1540,100,1.426,3.4,1.4,460,640,2.96550404970045
1560,15,1.444,3.3,2.4,360,460,2.71899090400891
1560,75,1.37,3.1,1.4,180,160,1.75053434262308
1520,5,1.81,2.4,1.3,440,280,1.67338922424804
1520,75,1.747,4,1.4,400,360,3.21366403744156
1500,20,1.426,2.3,1.6,280,400,1.62728506916416
1520,10,1.747,3.5,1.5,360,640,2.97493683592184
1500,10,1.444,3.6,2.5,240,480,2.86676975306144
1520,100,1.426,3.2,1.8,420,680,2.77341644527908
1560,75,1.426,3.9,1.3,400,220,2.46688485740977
1520,75,1.426,3.1,2.2,160,680,2.31478999339528
1520,5,1.81,3,2.2,440,300,2.33860258344483
1580,10,1.426,2.6,1.4,420,260,1.48867664218937
1560,15,1.747,4,2.3,220,640,3.23547373175809
1540,5,3.5,3.7,1.4,260,700,3.42550557259395
1520,10,1.37,3.8,1.3,440,540,3.29284516413838
1580,15,1.37,3.7,2.8,340,240,2.87741300970849
1500,15,1.81,2.3,1.5,300,160,1.67718035600179
1560,50,1.81,3.5,1.3,220,540,2.57999288343226
1600,0,1.37,3.5,1.8,220,140,1.69912050626072
1560,100,1.444,3.1,1.5,440,260,2.11434882612946
1500,5,1.81,4,1.3,140,640,2.7899270506715
1520,75,3.5,3.8,2.8,440,220,3.43393713903536
1580,15,1.747,3.3,2,140,600,2.2340603025446
1600,100,2.456,2.8,1.4,400,340,2.36713099615713
1560,10,1.81,2.2,1.5,220,340,1.68249616394755
1560,20,2.456,3.2,1.4,180,580,2.42320256733648
1600,20,1.444,3.8,1.6,200,700,2.87979289674047
1520,75,1.426,3.6,1.5,180,320,2.34587604984216
1520,10,3,3.7,2.2,160,680,3.0180726637124
1540,5,1.747,2.3,1.6,300,480,1.73734682295561
1500,10,2.456,3.8,1.9,200,180,2.36484935703122
1560,15,3,3.9,1.3,140,280,2.89676166405727
1500,15,2.456,3.5,1.9,260,300,2.49158258645652
1520,100,1.37,3.8,3,500,300,3.28745755281099
1560,15,2.456,3.4,2.5,380,460,2.8863449761268
1600,100,3,3.8,2.6,380,440,3.30488011301114
1540,75,1.426,2.4,1.6,240,660,1.77414932011253
1600,5,1.747,2.7,1.9,260,260,1.86939247347802
1520,15,1.37,4,2.1,240,160,2.15075862216121
1580,15,1.81,3.5,1.3,440,140,1.68293395277994
1520,5,3.5,3.9,1.7,220,280,3.40752131239066
1540,10,1.426,3.9,2.4,400,220,2.74746986512262
1580,20,1.37,3.1,2,320,380,2.26886936817516
1600,100,1.426,3.8,2.7,260,220,2.90643871014882
1520,15,1.37,2.7,1.8,460,460,2.13353763893263
1580,75,1.426,3.5,2,400,580,2.98926325925913
1520,100,2.456,3.6,1.6,200,340,2.72192764408945
1540,15,1.747,2.9,1.6,240,520,2.06924682755407
1600,75,1.747,3.1,1.9,420,620,2.61663843664147
1500,0,1.444,3.9,1.6,200,200,1.68794895196409
1500,10,1.747,3.7,1.4,460,480,3.14968312833178
1560,5,1.81,3.5,2.1,380,660,3.02807571507147
1560,75,3.5,3.9,1.7,420,460,3.47289573010881
1520,75,1.81,3.9,3.1,340,600,3.48407380715521
1520,15,1.81,2.9,2.2,220,520,2.26324858723219
1600,10,1.426,3.1,2.1,200,380,2.1277956284022
1540,5,3,3.7,1.8,160,520,2.94113846719671
1540,100,2.456,3.3,2.5,340,160,2.64897353665217
1500,10,1.37,3.9,2.5,280,420,3.16159296401938
1580,50,1.81,3.8,2.3,500,420,3.24242479176825
1600,10,1.81,3.4,2.6,240,320,2.61221751205412
1580,5,1.747,2.5,1.4,400,380,1.70946676311503
1500,20,1.444,3,1.8,220,480,2.11783811909647
1580,15,1.426,3.1,1.3,220,440,1.90549014353752
1500,5,1.426,3,1.7,240,200,1.66697325399458
1560,100,1.426,3.1,1.7,260,640,2.41323920926582
1580,5,1.747,4,3.1,220,560,3.32876770798762
1520,15,2.456,3.7,2.7,260,640,3.16044753335223
1560,50,1.81,4,2.8,260,520,3.35001091165653
1520,0,1.426,3.1,1.8,300,640,2.47939043663182
1500,75,2.456,3.9,1.3,200,720,3.1505978000696
1560,75,1.747,2.1,1.4,320,500,1.67506033887425
1520,20,3.5,3.9,2.5,460,680,3.61349064250153
1600,15,1.747,2.9,1.8,220,320,1.88000817525228
1580,0,1.426,2.9,1.8,500,240,1.89743676986833
1600,50,1.747,3.9,1.6,380,620,3.38092303053556
1600,100,1.444,3.8,2.7,140,180,2.79158357061482
1520,50,1.426,3.8,1.6,220,640,2.99765381359816
1600,100,3.5,3.7,2.2,140,260,3.41733640836238
1540,100,1.426,3.7,1.3,360,240,2.54297159569041
1520,50,3.5,3.8,2.9,140,340,3.42933294000787
1500,100,1.747,4,1.7,400,380,3.33486616743685
1580,10,1.37,4,1.6,260,680,3.29908134892637
1600,75,1.444,3.4,1.7,260,680,2.6885869700354
1540,50,1.444,2.4,1.4,380,580,1.81317960222202
1600,10,1.426,3.4,2.1,440,500,2.840190628889
1520,20,1.747,3.2,1.3,260,160,1.64268174532159
1520,100,1.81,3.3,2.2,340,460,2.72763693692497
1540,10,1.37,3.8,1.6,160,400,2.34348852366025
1600,5,2.456,4,3.1,380,460,3.50975611518307
1560,20,3,3.7,1.9,460,200,2.89715953485259
1500,50,1.426,3.7,2.9,260,240,2.93342127978142
1560,100,1.426,2.5,1.6,380,240,1.73858233643837
1560,100,1.747,3.2,2,280,740,2.6370402828053
1560,20,1.747,2.9,1.3,460,480,2.22436855557862
1520,75,1.37,3.2,1.8,420,600,2.72348673151609
1520,75,1.37,2.4,1.6,220,360,1.65206694334744
1540,5,3,4,2.2,480,500,3.55797873955212
1540,50,3.5,3.6,2,440,180,3.40873469154318
1560,0,1.81,2.5,1.5,160,660,1.76446538378692
1560,5,1.81,3.7,2.8,180,320,2.79317839431896
1520,75,2.456,3.7,2.7,480,560,3.34603324899987
1580,100,2.456,2.7,1.8,300,640,2.3916199631807
1560,20,1.747,2.3,1.6,420,240,1.66934951452686
1560,50,2.456,3.8,1.6,260,760,3.19635978872398
1580,75,1.81,3.9,2.5,280,180,2.77286570047957
1520,0,3.5,3.7,1.6,500,700,3.45479298796833
1520,10,2.456,3.4,2.5,380,300,2.73069863500908
1580,10,2.456,3.4,2.6,360,180,2.61411459339301
1580,10,3.5,3.7,1.3,500,380,3.40376927657137
1560,15,1.37,3.6,1.7,300,380,2.60421125756585
1520,0,2.456,2.5,1.3,460,320,2.32896544652228
1520,15,1.444,3.4,2.3,240,680,2.74848745138707
1540,15,1.37,3.6,2.6,360,260,2.76952078311652
1500,75,1.747,4,2.3,260,220,2.87575153400212
1540,5,2.456,3.4,2.5,140,220,2.47978161649904
1560,15,1.81,3.4,1.3,380,400,2.51300398292573
1560,10,2.456,3.4,2.2,500,640,3.03683308097654
1540,15,1.747,3.4,1.6,300,620,2.75652055098553
1500,100,1.747,2.6,1.6,240,600,1.98833540411572
1560,100,2.456,3.8,2.2,380,720,3.39662477652637
1500,10,3,3.3,1.4,140,460,2.90368012281385
1540,50,3.5,4,2.7,160,160,3.42353839185116
1540,10,1.747,3.7,1.4,240,720,2.97431276148936
1540,75,1.81,3.7,1.3,200,320,2.48450734234632
1580,15,1.37,4,1.4,460,720,3.61864396491749
1580,10,2.456,4,3.1,380,580,3.58732255856117
1540,5,1.444,3.5,1.7,240,740,2.78037805127282
1560,100,1.444,3.7,1.7,140,480,2.53482970229289
1600,15,1.426,3.9,2.3,180,200,2.29313297209326
1580,15,1.747,3.6,1.4,280,260,1.94873908197427
1600,15,1.747,3.6,2.4,420,380,2.92726550185186
1520,15,3.5,4,1.3,160,520,3.42576322429669
1540,0,1.37,3.9,3.2,200,500,3.24624626050829
1520,75,1.747,4,3.3,340,160,3.31685972594283
1580,100,1.81,3.7,1.9,140,600,2.63237606649434
1540,5,1.37,3.3,1.8,140,680,2.17223263685299
1540,75,1.444,2.8,1.3,380,640,2.2404119105666
1520,75,1.426,3.4,2.1,340,380,2.67489866001718
1560,10,3,3.2,2.3,500,160,2.89097308151244
1560,75,3,3.2,2.3,160,540,2.91969702223882
1580,10,3,3.9,2.2,440,720,3.54818103620363
1580,20,1.81,3.9,1.6,300,700,3.30954433690636
1520,15,3.5,3.7,2.5,420,600,3.44484787042677
1540,15,1.444,3.1,1.4,160,700,2.03640676348484
1580,50,1.426,3.9,2.2,200,760,3.08936334184185
1540,0,1.444,4,2,260,280,2.64571194613679
1560,0,3,3.4,1.9,160,320,2.89241736899117
1520,5,1.747,3.6,2.7,320,380,2.95976849272517
1580,10,3,3.1,1.4,400,200,2.88134613016543
1600,10,1.426,3.5,1.5,500,480,2.89239169742946
1580,15,2.456,3.4,1.3,320,180,2.32484256959521
1580,10,1.81,2.9,1.3,220,680,2.07698010177672
1540,10,1.444,2.4,1.3,420,760,1.92083766181646
1540,75,1.426,3.6,1.8,220,760,2.85714703470924
1500,20,3.5,3.8,2.3,480,660,3.52720189598279
1600,10,1.81,2.8,2.1,340,220,2.06572686047935
1520,0,1.444,3.8,2.3,400,140,2.3316181121328
1580,15,1.426,3.1,1.3,240,520,2.10737905152739
1580,10,3,3.6,2.3,440,400,3.03937520973194
1500,50,1.747,3.3,1.9,220,300,2.23312818082094
1580,100,1.37,3.2,1.5,180,140,1.98437632557132
1560,10,1.747,2.9,1.3,440,220,1.62535091164009
1560,10,2.456,3.2,1.5,480,320,2.36571920888944
1540,20,2.456,3.2,1.3,380,400,2.44217625459477
1500,15,3.5,4,1.8,500,320,3.4212266108989
1600,100,1.444,4,1.5,500,380,3.29763618600449
1500,15,1.444,3.8,2.6,220,640,3.11267419608742
1600,10,3,4,2.1,300,180,2.89263659659322
1580,20,1.81,3.6,2.7,380,760,3.21113175221027
1540,15,1.444,3.4,1.9,220,580,2.55436817069768
1580,20,1.444,2.6,1.5,360,760,2.06678347894277
1520,15,1.426,3.2,1.4,260,640,2.45478718738069
1580,15,1.747,3.8,2.7,260,760,3.23057788472608
1600,20,1.426,3.5,2.8,220,640,2.8832447714263
1540,75,1.444,2.7,1.7,400,380,2.00422764422592
1500,10,1.426,3.2,2.2,480,440,2.68720607818151
1500,10,1.747,3.7,2,460,460,3.16958953370056
1520,0,1.747,3.8,1.8,140,440,2.41466781327877
1560,15,1.444,4,1.7,180,600,2.96651000600789
1580,100,1.444,3.7,2.1,340,260,2.74347770595105
