1500,0,1.37,2.3,1.6,380,160,1
1500,0,1.37,2.5,1.3,480,540,0
1500,0,1.37,2.5,1.4,360,500,0
1500,0,1.37,2.9,1.9,300,660,0
1500,0,1.37,2.9,2,280,160,0
1500,0,1.37,3.1,2.3,320,500,0
1500,0,1.37,3.4,2.7,500,540,0
1500,0,1.37,3.5,2.1,280,220,1
1500,0,1.37,3.5,2.5,420,520,0
1500,0,1.37,3.5,2.7,460,140,1
1500,0,1.37,3.7,2.1,460,680,0
1500,0,1.37,3.7,2.4,320,320,0
1500,0,1.37,3.7,3,400,440,0
1500,0,1.37,3.8,1.8,200,460,0
1500,0,1.37,3.9,2.2,300,200,1
1500,0,1.37,3.9,2.8,360,160,1
1500,0,1.37,3.9,3.2,180,700,0
1500,0,1.426,2.5,1.4,420,600,0
1500,0,1.426,2.6,1.6,160,640,0
1500,0,1.426,2.8,1.4,220,220,1
1500,0,1.426,2.9,2.2,180,420,0
1500,0,1.426,3,1.3,320,620,0
1500,0,1.426,3.1,1.3,440,500,0
1500,0,1.426,3.3,1.3,380,620,0
1500,0,1.426,3.4,1.7,420,740,0
1500,0,1.426,3.5,2.2,400,200,1
1500,0,1.426,3.6,1.7,260,540,0
1500,0,1.426,3.6,2.1,360,140,1
1500,0,1.426,3.6,2.8,480,240,1
1500,0,1.426,3.7,2.5,140,460,0
1500,0,1.426,3.8,2.2,380,580,0
1500,0,1.426,4,2.5,400,440,0
1500,0,1.426,4,2.6,480,720,0
1500,0,1.444,3,1.3,140,420,0
1500,0,1.444,3.1,1.6,300,500,0
1500,0,1.444,3.3,2.5,180,180,0
1500,0,1.444,3.4,1.3,180,740,0
1500,0,1.444,3.4,1.9,240,360,0
1500,0,1.444,3.6,2.6,260,420,0
1500,0,1.444,3.7,1.7,440,300,1
1500,0,1.444,3.8,1.6,380,160,1
1500,0,1.444,3.8,2.2,240,500,0
1500,0,1.444,3.9,1.6,200,200,0
1500,0,1.444,3.9,2.8,240,160,0
1500,0,1.444,4,2.7,480,700,0
1500,0,1.747,2.5,1.7,500,320,1
1500,0,1.747,2.7,1.6,420,200,1
1500,0,1.747,2.7,2,300,740,0
1500,0,1.747,3.1,1.7,480,320,1
1500,0,1.747,3.3,1.8,440,760,0
1500,0,1.747,3.4,1.4,480,200,1
1500,0,1.747,3.4,1.8,200,700,0
1500,0,1.747,3.4,2.3,320,620,0
1500,0,1.747,3.4,2.6,500,560,0
1500,0,1.747,3.6,2.2,440,180,1
1500,0,1.747,3.6,2.3,500,300,1
1500,0,1.747,3.7,1.4,240,320,0
1500,0,1.747,3.8,3.1,140,340,0
1500,0,1.747,3.9,1.6,460,180,1
1500,0,1.747,4,1.9,240,320,0
1500,0,1.747,4,3.2,360,480,0
1500,0,1.81,2.6,1.5,500,520,1
1500,0,1.81,2.7,1.6,160,680,0
1500,0,1.81,2.8,1.9,460,340,1
1500,0,1.81,3.1,2.3,220,200,0
1500,0,1.81,3.2,2.1,500,580,0
1500,0,1.81,3.5,1.8,300,400,0
1500,0,1.81,3.8,1.6,300,180,1
1500,0,1.81,3.9,1.8,500,200,1
1500,0,1.81,4,1.7,220,180,1
1500,0,1.81,4,2,140,720,0
1500,0,1.81,4,2.7,360,300,1
1500,0,1.81,4,2.8,180,520,0
1500,0,1.81,4,3.2,400,320,0
1500,0,2.456,2.6,1.9,440,560,1
1500,0,2.456,3,2.3,300,480,0
1500,0,2.456,3.3,2.1,440,320,1
1500,0,2.456,3.4,1.7,420,220,1
1500,0,2.456,3.7,2,220,460,0
1500,0,2.456,3.8,1.8,360,180,1
1500,0,2.456,3.9,1.4,340,260,1
1500,0,2.456,3.9,1.7,360,720,0
1500,0,2.456,4,2.9,320,580,0
1500,0,3,3.1,2.3,360,200,0
1500,0,3,3.1,2.3,360,500,0
1500,0,3,3.2,1.7,380,640,0
1500,0,3,3.2,2.3,360,460,0
1500,0,3,3.3,1.9,260,240,0
1500,0,3,3.5,2.4,440,360,1
1500,0,3,3.7,2.5,480,720,0
1500,0,3,3.7,2.9,140,380,0
1500,0,3,3.8,2.8,360,580,0
1500,0,3,3.9,3.1,280,680,0
1500,0,3.5,3.7,1.3,320,740,0
1500,0,3.5,3.7,1.7,480,440,1
1500,0,3.5,3.7,2.4,460,660,1
1500,0,3.5,3.8,1.4,280,460,0
1500,0,3.5,3.9,1.5,200,700,0
1500,0,3.5,3.9,3.2,420,680,0
1500,5,1.37,2.5,1.6,440,320,1
1500,5,1.37,2.6,1.9,300,160,0
1500,5,1.37,2.8,1.5,160,380,0
1500,5,1.37,2.8,1.7,280,300,0
1500,5,1.37,3.1,2,200,580,0
1500,5,1.37,3.3,2.2,220,360,0
1500,5,1.37,3.4,1.4,260,680,0
1500,5,1.37,3.4,2.7,200,440,0
1500,5,1.37,3.4,2.7,320,740,0
1500,5,1.37,3.5,2.4,400,240,1
1500,5,1.37,3.5,2.8,360,300,0
1500,5,1.37,3.6,2.4,480,740,0
1500,5,1.37,3.7,1.7,220,160,1
1500,5,1.37,3.7,2.1,280,640,0
1500,5,1.37,3.7,2.6,320,440,0
1500,5,1.37,3.8,2.9,200,660,0
1500,5,1.37,4,2,300,500,0
1500,5,1.37,4,2.4,180,680,0
1500,5,1.37,4,2.8,280,720,0
1500,5,1.37,4,3.2,380,340,0
1500,5,1.426,2.2,1.5,240,300,0
1500,5,1.426,2.3,1.4,340,440,0
1500,5,1.426,2.3,1.4,440,280,1
1500,5,1.426,2.3,1.6,480,680,0
1500,5,1.426,2.5,1.3,460,740,0
1500,5,1.426,2.6,1.9,320,560,0
1500,5,1.426,2.7,1.5,280,600,0
1500,5,1.426,3,1.7,240,200,0
1500,5,1.426,3,2,460,200,1
1500,5,1.426,3.1,1.6,200,720,0
1500,5,1.426,3.1,2.1,260,680,0
1500,5,1.426,3.4,1.6,340,220,1
1500,5,1.426,3.4,1.8,380,620,0
1500,5,1.426,3.4,2.3,200,620,0
1500,5,1.426,3.6,1.9,380,300,1
1500,5,1.426,3.6,2,420,480,0
1500,5,1.426,3.7,1.4,480,260,1
1500,5,1.426,3.7,1.8,440,140,1
1500,5,1.426,3.7,2.9,160,660,0
1500,5,1.426,3.8,2.7,360,620,0
1500,5,1.426,4,3,280,520,0
1500,5,1.444,2.3,1.4,260,300,0
1500,5,1.444,2.9,1.9,240,420,0
1500,5,1.444,3.5,1.6,420,700,0
1500,5,1.444,3.5,1.8,360,380,0
1500,5,1.444,3.5,2.4,320,340,0
1500,5,1.444,3.7,2.2,340,500,0
1500,5,1.444,3.7,2.7,180,500,0
1500,5,1.444,3.8,2.1,300,340,0
1500,5,1.444,4,2.5,400,680,0
1500,5,1.444,4,3.2,500,680,0
1500,5,1.747,2.4,1.5,220,480,0
1500,5,1.747,2.9,1.6,280,460,0
1500,5,1.747,3,2.3,220,500,0
1500,5,1.747,3.3,2.1,280,280,0
1500,5,1.747,3.3,2.3,420,540,0
1500,5,1.747,3.3,2.6,340,280,0
1500,5,1.747,3.4,1.6,420,360,1
1500,5,1.747,3.4,1.9,220,360,0
1500,5,1.747,3.4,2.7,160,600,0
1500,5,1.747,3.5,2.5,240,220,0
1500,5,1.747,3.6,1.7,440,620,0
