1500,0,1.37,2.3,1.6,380,160,1.53222778632432
1500,0,1.37,2.5,1.3,480,540,1.92022759956557
1500,0,1.37,2.5,1.4,360,500,1.79319829615965
1500,0,1.37,2.9,1.9,300,660,2.32382888040239
1500,0,1.37,2.9,2,280,160,1.92543224047897
1500,0,1.37,3.1,2.3,320,500,2.53418770259456
1500,0,1.37,3.4,2.7,500,540,3.05013078659142
1500,0,1.37,3.5,2.1,280,220,2.20258535439306
1500,0,1.37,3.5,2.5,420,520,3.04847926661051
1500,0,1.37,3.5,2.7,460,140,2.71616116106548
1500,0,1.37,3.7,2.1,460,680,3.33735462428706
1500,0,1.37,3.7,2.4,320,320,2.84195488652692
1500,0,1.37,3.7,3,400,440,3.25829381437702
1500,0,1.37,3.8,1.8,200,460,2.75226652728788
1500,0,1.37,3.9,2.2,300,200,2.54743975196323
1500,0,1.37,3.9,2.8,360,160,2.89816587386461
1500,0,1.37,3.9,3.2,180,700,3.27253571638651
1500,0,1.426,2.5,1.4,420,600,1.9536931143254
1500,0,1.426,2.6,1.6,160,640,1.7159426505037
1500,0,1.426,2.8,1.4,220,220,1.40045757490934
1500,0,1.426,2.9,2.2,180,420,2.15835963165299
1500,0,1.426,3,1.3,320,620,2.35074784380434
1500,0,1.426,3.1,1.3,440,500,2.47995939816844
1500,0,1.426,3.3,1.3,380,620,2.76339090935385
1500,0,1.426,3.4,1.7,420,740,2.99775427697826
1500,0,1.426,3.5,2.2,400,200,2.49562138600411
1500,0,1.426,3.6,1.7,260,540,2.83216433236042
1500,0,1.426,3.6,2.1,360,140,2.2506479225801
1500,0,1.426,3.6,2.8,480,240,2.98234487645934
1500,0,1.426,3.7,2.5,140,460,2.61401996458259
1500,0,1.426,3.8,2.2,380,580,3.32299756268652
1500,0,1.426,4,2.5,400,440,3.45293202294247
1500,0,1.426,4,2.6,480,720,3.69607940934842
1500,0,1.444,3,1.3,140,420,1.56056949532469
1500,0,1.444,3.1,1.6,300,500,2.33743921453447
1500,0,1.444,3.3,2.5,180,180,2.41633951228524
1500,0,1.444,3.4,1.3,180,740,2.44792058072653
1500,0,1.444,3.4,1.9,240,360,2.32905619836705
1500,0,1.444,3.6,2.6,260,420,2.88022260402846
1500,0,1.444,3.7,1.7,440,300,2.89372203384154
1500,0,1.444,3.8,1.6,380,160,2.32864358996653
1500,0,1.444,3.8,2.2,240,500,3.00851116346304
1500,0,1.444,3.9,1.6,200,200,1.68794895196409
1500,0,1.444,3.9,2.8,240,160,2.76560148781757
1500,0,1.444,4,2.7,480,700,3.69407128907813
1500,0,1.747,2.5,1.7,500,320,1.90786371902934
1500,0,1.747,2.7,1.6,420,200,1.78416373889079
1500,0,1.747,2.7,2,300,740,2.22621620633868
1500,0,1.747,3.1,1.7,480,320,2.38399304825907
1500,0,1.747,3.3,1.8,440,760,2.92699716952141
